REF_DATE,GEO,DGUID,Financial market statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-03-08,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.65,,,,2
2019-03-09,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-10,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-11,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.64,,,,2
2019-03-12,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.63,,,,2
2019-03-13,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.65,,,,2
2019-03-14,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.64,,,,2
2019-03-15,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.60,,,,2
2019-03-16,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-17,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-18,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.60,,,,2
2019-03-19,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.62,,,,2
2019-03-20,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-03-21,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-03-22,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.48,,,,2
2019-03-23,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-24,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-25,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.44,,,,2
2019-03-26,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.45,,,,2
2019-03-27,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.43,,,,2
2019-03-28,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.45,,,,2
2019-03-29,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.52,,,,2
2019-03-30,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-03-31,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-01,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.58,,,,2
2019-04-02,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-04-03,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-04-04,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-04-05,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-04-06,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-07,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-08,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.60,,,,2
2019-04-09,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.59,,,,2
2019-04-10,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-04-11,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.59,,,,2
2019-04-12,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.64,,,,2
2019-04-13,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-14,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-15,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.61,,,,2
2019-04-16,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.64,,,,2
2019-04-17,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.66,,,,2
2019-04-18,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.61,,,,2
2019-04-19,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,,..,,,2
2019-04-20,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-21,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-22,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.61,,,,2
2019-04-23,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-04-24,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.49,,,,2
2019-04-25,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.53,,,,2
2019-04-26,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.52,,,,2
2019-04-27,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-28,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-04-29,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-04-30,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.54,,,,2
2019-05-01,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-05-02,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.61,,,,2
2019-05-03,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.62,,,,2
2019-05-04,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-05,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-06,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.59,,,,2
2019-05-07,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-05-08,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-05-09,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.55,,,,2
2019-05-10,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.61,,,,2
2019-05-11,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-12,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-13,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.54,,,,2
2019-05-14,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-05-15,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.54,,,,2
2019-05-16,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-05-17,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-05-18,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-19,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-20,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,,..,,,2
2019-05-21,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.65,,,,2
2019-05-22,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.62,,,,2
2019-05-23,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.53,,,,2
2019-05-24,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.50,,,,2
2019-05-25,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-26,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-05-27,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.48,,,,2
2019-05-28,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.46,,,,2
2019-05-29,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.46,,,,2
2019-05-30,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.45,,,,2
2019-05-31,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.36,,,,2
2019-06-01,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-02,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-03,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.29,,,,2
2019-06-04,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-05,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.30,,,,2
2019-06-06,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-07,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.34,,,,2
2019-06-08,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-09,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-10,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.41,,,,2
2019-06-11,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.42,,,,2
2019-06-12,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.39,,,,2
2019-06-13,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.35,,,,2
2019-06-14,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-15,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-16,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-17,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-18,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.32,,,,2
2019-06-19,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-20,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-21,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.37,,,,2
2019-06-22,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-23,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-24,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.34,,,,2
2019-06-25,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.33,,,,2
2019-06-26,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.40,,,,2
2019-06-27,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.37,,,,2
2019-06-28,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.39,,,,2
2019-06-29,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-06-30,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-01,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,,..,,,2
2019-07-02,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.41,,,,2
2019-07-03,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.41,,,,2
2019-07-04,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.42,,,,2
2019-07-05,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.53,,,,2
2019-07-06,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-07,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-08,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.57,,,,2
2019-07-09,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-07-10,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.53,,,,2
2019-07-11,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.56,,,,2
2019-07-12,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.54,,,,2
2019-07-13,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-14,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-15,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.51,,,,2
2019-07-16,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.51,,,,2
2019-07-17,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.45,,,,2
2019-07-18,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.40,,,,2
2019-07-19,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.41,,,,2
2019-07-20,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-21,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,0.00,,,,2
2019-07-22,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.39,,,,2
2019-07-23,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.39,,,,2
2019-07-24,Canada,2016A000011124,"Government of Canada benchmark bond yields, 5 year",Percent,239,units,0,v39053,1.15,1.36,,,,2
